"file_path","total_events","added_count","modified_count","deleted_count","renamed_count","copied_count","type_changed_count","first_seen","last_seen","first_commit","last_commit"
"README.md",73,2,70,1,0,0,0,"2020-01-02T01:04:44+00:00","2025-12-01T11:15:29+00:00","ec23829fce40fdc0897c966405d265c3e9883f72","06f01e11f824062b54088904fa5a8c7a6bfe0538"
"package.json",658,1,657,0,0,0,0,"2020-01-02T01:04:47+00:00","2025-12-01T21:37:42+00:00","6278cd9366ff3468c1c7f7adf78ccb21fb8a861f","d080833f4d359e808cd12acdc7dd1c9187c956e5"
"public/FG_Virgil.ttf",11,1,5,0,5,0,0,"2020-01-02T01:04:47+00:00","2024-01-01T14:48:44+00:00","6278cd9366ff3468c1c7f7adf78ccb21fb8a861f","a8064ba3eef10fa50bf5d9f402b779d54558ae76"
"public/index.html",108,1,104,0,3,0,0,"2020-01-02T01:04:47+00:00","2023-07-27T18:20:11+00:00","6278cd9366ff3468c1c7f7adf78ccb21fb8a861f","48924688c75aada554674b5a2bc3c752d33d3444"
"src/index.js",27,1,25,1,0,0,0,"2020-01-02T01:04:47+00:00","2020-01-02T19:03:48+00:00","6278cd9366ff3468c1c7f7adf78ccb21fb8a861f","1383758aa77eb5976304633d58c189218b3fd134"
"src/styles.css",11,1,9,1,0,0,0,"2020-01-02T01:04:47+00:00","2020-01-04T18:14:12+00:00","6278cd9366ff3468c1c7f7adf78ccb21fb8a861f","a1bcfb401cec70c4fe973bb39d168549a0bd863f"
".gitignore",36,1,35,0,0,0,0,"2020-01-02T14:46:31+00:00","2025-08-20T13:17:35+00:00","d399af0923e73dc1ec29c505d01f17d7de023f47","eb37be953a81d381f81a45017f5a7160e090bd47"
"yarn.lock",338,2,335,1,0,0,0,"2020-01-02T14:46:31+00:00","2026-01-10T17:15:14+00:00","d399af0923e73dc1ec29c505d01f17d7de023f47","b9a255407fc5e68893016de56057614da26df50c"
"src/index.tsx",266,2,262,2,0,0,0,"2020-01-02T19:03:48+00:00","2023-12-07T11:09:11+00:00","1383758aa77eb5976304633d58c189218b3fd134","f14ad61bd0108fc6adfa2f06b64d2c3d75cdb6a5"
"src/react-app-env.d.ts",2,1,0,0,1,0,0,"2020-01-02T19:03:48+00:00","2023-12-12T06:02:51+00:00","1383758aa77eb5976304633d58c189218b3fd134","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"tsconfig.json",21,1,20,0,0,0,0,"2020-01-02T19:03:48+00:00","2025-03-26T14:24:59+00:00","1383758aa77eb5976304633d58c189218b3fd134","432a46ef9ee13afe47530e857a259acde4d0fd59"
".github/workflows",3,1,0,0,2,0,0,"2020-01-03T20:32:29+00:00","2020-01-03T20:39:49+00:00","36b36e8dc3f75e86b7ab2ccf2595d9139c6da80b","3aeed022b51b1382336ea05535159838f9a4cce4"
".github/workflows/nodejs.yml",7,0,4,1,2,0,0,"2020-01-03T20:39:49+00:00","2020-01-16T21:50:02+00:00","6599f97088dcda01d7b05abe9afc732165f0af62","86eadf379de329f4fb6be5e076aea242085d19f3"
"package-lock.json",356,2,353,1,0,0,0,"2020-01-03T20:39:49+00:00","2021-02-20T12:47:17+00:00","6599f97088dcda01d7b05abe9afc732165f0af62","4bfcf105a5ca4915a80d59f4763337cf91d91381"
"docs/index.html",2,1,0,1,0,0,0,"2020-01-03T16:45:06+00:00","2020-01-03T19:59:33+00:00","7d9cc2ac563dbcfd423fbe76b6cef7235133f027","b36110ef0344846ce75688a2972b0a066d4849e9"
"public/CNAME",3,1,1,1,0,0,0,"2020-01-03T19:59:07+00:00","2020-01-21T01:02:22+00:00","f1143fb236da1dbfd1cd17806513e8aafeffe020","a2b88a67b4dd0f8e45e872dd405a4e8cbeecbf87"
".github/workflows/deploy.yml",8,1,6,1,0,0,0,"2020-01-03T22:01:29+00:00","2020-01-17T23:45:34+00:00","9504f93e945cff2a016eeba90b966249677223c3","6859e11ab723c28a8b164695b2990b7122db517f"
"src/zindex.test.ts",5,1,3,1,0,0,0,"2020-01-04T05:03:25+00:00","2020-09-11T15:06:07+00:00","0d5272720f7af309f0065cf2302496c77ea31253","d07099aaddd4442f4f40386423664bb9fd8c9294"
"src/zindex.ts",31,1,29,0,1,0,0,"2020-01-04T05:03:25+00:00","2023-12-12T06:02:51+00:00","0d5272720f7af309f0065cf2302496c77ea31253","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
".github/assets/logo.png",3,1,1,1,0,0,0,"2020-01-04T15:25:10+00:00","2023-09-11T15:47:41+00:00","6e6e8ad1039dc4435ec11883f89faa05e465aa69","530249037255868350dc5365b252ccddfa93e04d"
"src/styles.scss",57,1,55,0,1,0,0,"2020-01-04T18:14:12+00:00","2020-04-13T14:08:39+00:00","a1bcfb401cec70c4fe973bb39d168549a0bd863f","4228c2e094d16c5fe3d208a517854e55783b2c67"
"public/logo.png",2,1,0,1,0,0,0,"2020-01-04T19:28:57+00:00","2020-02-21T09:39:09+00:00","1ef66441c332801c9c20a09bffa0a40804388a27","c2855e2cb829adce5748d07d76cd7f22e24aa79e"
"CNAME",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-05T14:03:02+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","c4f4f18b81ba8fc98b3577f9beeea671e28b9829"
"FG_Virgil.ttf",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-05T14:03:02+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","c4f4f18b81ba8fc98b3577f9beeea671e28b9829"
"asset-manifest.json",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-05T14:03:02+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","c4f4f18b81ba8fc98b3577f9beeea671e28b9829"
"index.html",10,1,4,1,4,0,0,"2020-01-05T13:10:25+00:00","2023-12-07T11:09:11+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","f14ad61bd0108fc6adfa2f06b64d2c3d75cdb6a5"
"logo.png",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-05T14:03:02+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","c4f4f18b81ba8fc98b3577f9beeea671e28b9829"
"precache-manifest.0fbb4ef256be8a3b8e6f3b71d8dd7aec.js",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-05T14:03:02+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","c4f4f18b81ba8fc98b3577f9beeea671e28b9829"
"service-worker.js",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-05T14:03:02+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","c4f4f18b81ba8fc98b3577f9beeea671e28b9829"
"static/css/main.4b4142f8.chunk.css",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/css/main.4b4142f8.chunk.css.map",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/2.3fb278bc.chunk.js",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/2.3fb278bc.chunk.js.LICENSE",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/2.3fb278bc.chunk.js.map",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/main.3def8d06.chunk.js",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/main.3def8d06.chunk.js.map",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/runtime-main.b019aae8.js",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"static/js/runtime-main.b019aae8.js.map",2,1,0,1,0,0,0,"2020-01-05T13:10:25+00:00","2020-01-08T18:18:17+00:00","5d0d6e4c885183e6bda73dccdcf32ab39911606f","7f7f51f70b461ca775dfeda07cb0cbd14abc1236"
"LICENSE",1,1,0,0,0,0,0,"2020-01-05T21:09:29+00:00","2020-01-05T21:09:29+00:00","6f33d72e3564fbaadb3c0ebc773852d325dccc13","6f33d72e3564fbaadb3c0ebc773852d325dccc13"
"src/roundRect.ts",2,1,0,1,0,0,0,"2020-01-05T21:26:01+00:00","2020-01-06T17:58:48+00:00","7201198f23a9aeab986a9d65faa047933ffe55e4","d0365933a93d7ecb136510f0060a8ea1321cda34"
"src/components/EditableText.tsx",6,1,4,0,1,0,0,"2020-01-05T22:26:00+00:00","2020-01-29T00:25:47+00:00","5f806474e3a893dc503fab7857af8834e863a405","ba4fc0f1b351386cc30b7e3f1fa6ebcb773572b5"
"src/utils/index.ts",2,1,0,1,0,0,0,"2020-01-05T22:26:00+00:00","2020-01-05T22:45:16+00:00","5f806474e3a893dc503fab7857af8834e863a405","fd6b5024c7b00d5534fe1c1ab61dff32b2b2aea8"
"src/math.ts",36,1,34,0,1,0,0,"2020-01-06T09:33:22+00:00","2023-12-12T06:02:51+00:00","e3eef04e0061d0cd5a376f6a8b5bb058f58d9d10","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/random.ts",8,2,4,1,1,0,0,"2020-01-06T09:33:22+00:00","2023-12-12T06:02:51+00:00","e3eef04e0061d0cd5a376f6a8b5bb058f58d9d10","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/element/bounds.ts",66,1,64,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-11-25T22:32:05+00:00","01805f734d87b56b60febe56f33790cd744a3fac","f53edb743764fb766aafa03260db2ac2b9fe7dd6"
"src/element/collision.ts",65,1,63,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-12-12T06:02:51+00:00","01805f734d87b56b60febe56f33790cd744a3fac","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/element/generateDraw.ts",2,1,0,0,1,0,0,"2020-01-06T15:34:22+00:00","2020-01-07T15:04:52+00:00","01805f734d87b56b60febe56f33790cd744a3fac","829a65b8cbb6686a564b9631807de81f5e662e6d"
"src/element/handlerRectangles.ts",24,1,22,0,1,0,0,"2020-01-06T15:34:22+00:00","2020-08-10T12:16:39+00:00","01805f734d87b56b60febe56f33790cd744a3fac","950bcd0b721dd18450064eb85232f168985d63a3"
"src/element/index.ts",59,1,57,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-12-12T06:02:51+00:00","01805f734d87b56b60febe56f33790cd744a3fac","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/element/newElement.ts",122,1,120,0,1,0,0,"2020-01-06T15:34:22+00:00","2024-02-08T11:53:10+00:00","01805f734d87b56b60febe56f33790cd744a3fac","81046ccd6b5d7e81786df6e7c253be4b143fa3fd"
"src/element/resizeTest.ts",35,1,33,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-12-12T06:02:51+00:00","01805f734d87b56b60febe56f33790cd744a3fac","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/element/typeChecks.ts",33,1,31,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-12-12T06:02:51+00:00","01805f734d87b56b60febe56f33790cd744a3fac","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/element/types.ts",82,1,80,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-12-12T06:02:51+00:00","01805f734d87b56b60febe56f33790cd744a3fac","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/scene/types.ts",40,1,38,0,1,0,0,"2020-01-06T15:34:22+00:00","2023-12-12T06:02:51+00:00","01805f734d87b56b60febe56f33790cd744a3fac","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/scene/comparisons.ts",37,1,35,0,1,0,0,"2020-01-06T16:24:54+00:00","2023-12-12T06:02:51+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/scene/createScene.ts",4,1,2,1,0,0,0,"2020-01-06T16:24:54+00:00","2020-03-15T17:06:41+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","35ce1729cc5a122f8924181b6c62448dfd976c12"
"src/scene/data.ts",63,1,61,1,0,0,0,"2020-01-06T16:24:54+00:00","2020-03-07T15:20:38+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","c6a0cfc2b164c6e3d723d0ced856ca6062b6b983"
"src/scene/index.ts",43,1,41,0,1,0,0,"2020-01-06T16:24:54+00:00","2023-12-12T06:02:51+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/scene/render.ts",2,1,0,0,1,0,0,"2020-01-06T16:24:54+00:00","2020-01-07T15:04:52+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","829a65b8cbb6686a564b9631807de81f5e662e6d"
"src/scene/roundRect.ts",2,1,0,0,1,0,0,"2020-01-06T16:24:54+00:00","2020-01-07T19:49:39+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","4b7eb2f04ab6b6032125f4a761ad01ee79d5111f"
"src/scene/scrollbars.ts",23,1,21,0,1,0,0,"2020-01-06T16:24:54+00:00","2023-12-12T06:02:51+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/scene/selection.ts",40,1,38,0,1,0,0,"2020-01-06T16:24:54+00:00","2023-12-12T06:02:51+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/types.ts",273,1,271,0,1,0,0,"2020-01-06T16:24:54+00:00","2023-12-12T06:02:51+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/utils.ts",163,1,161,0,1,0,0,"2020-01-06T16:24:54+00:00","2023-12-12T06:02:51+00:00","86a1c29eec7793eb9fbe29820753e5fcc01089c5","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/ButtonSelect.tsx",11,1,9,0,1,0,0,"2020-01-06T17:29:44+00:00","2023-12-12T06:02:51+00:00","054669cfef234f223013e99d24c9d6b799d8165e","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/ColorPicker.tsx",52,1,50,1,0,0,0,"2020-01-06T17:29:44+00:00","2023-07-21T12:30:18+00:00","054669cfef234f223013e99d24c9d6b799d8165e","bf0b2965e66dd8bd13ca815ea53684d07a5157b5"
"src/shapes.tsx",31,1,29,0,1,0,0,"2020-01-06T17:29:44+00:00","2023-12-12T06:02:51+00:00","054669cfef234f223013e99d24c9d6b799d8165e","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/history.ts",35,1,33,0,1,0,0,"2020-01-06T17:58:48+00:00","2023-12-12T06:02:51+00:00","d0365933a93d7ecb136510f0060a8ea1321cda34","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/ContextMenu.css",7,1,5,0,1,0,0,"2020-01-07T02:50:59+00:00","2020-04-10T22:09:29+00:00","257f697a98b3f86cdf87e467a0159a9d4a02c125","f7e3ee2064cb63aecbd06981711f90f52081d176"
"src/components/ContextMenu.tsx",38,1,36,0,1,0,0,"2020-01-07T02:50:59+00:00","2023-12-12T06:02:51+00:00","257f697a98b3f86cdf87e467a0159a9d4a02c125","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/Popover.tsx",19,1,17,0,1,0,0,"2020-01-07T02:50:59+00:00","2023-12-12T06:02:51+00:00","257f697a98b3f86cdf87e467a0159a9d4a02c125","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/element/textWysiwyg.tsx",196,2,192,1,1,0,0,"2020-01-07T03:03:05+00:00","2023-12-12T06:02:51+00:00","abbc04df0e5a3b9265ada12a73bc9b8a810a329c","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/panels/PanelCanvas.tsx",4,1,2,1,0,0,0,"2020-01-07T11:06:22+00:00","2020-01-15T15:42:02+00:00","85365e5bcb866e76b7d26daeb9d5ff945d57a4b1","79aee53ff6750de710b0840081d060361a4fb993"
"src/components/panels/PanelColor.tsx",3,1,1,1,0,0,0,"2020-01-07T11:06:22+00:00","2020-01-15T15:42:02+00:00","85365e5bcb866e76b7d26daeb9d5ff945d57a4b1","79aee53ff6750de710b0840081d060361a4fb993"
"src/components/panels/PanelExport.tsx",6,1,4,1,0,0,0,"2020-01-07T11:06:22+00:00","2020-01-15T15:42:02+00:00","85365e5bcb866e76b7d26daeb9d5ff945d57a4b1","79aee53ff6750de710b0840081d060361a4fb993"
"src/components/panels/PanelSelection.tsx",4,1,2,1,0,0,0,"2020-01-07T11:06:22+00:00","2020-01-15T15:42:02+00:00","85365e5bcb866e76b7d26daeb9d5ff945d57a4b1","79aee53ff6750de710b0840081d060361a4fb993"
"src/components/panels/PanelTools.tsx",3,1,1,1,0,0,0,"2020-01-07T11:06:22+00:00","2020-01-15T15:42:02+00:00","85365e5bcb866e76b7d26daeb9d5ff945d57a4b1","79aee53ff6750de710b0840081d060361a4fb993"
"src/element/bounds.test.ts",10,1,8,0,1,0,0,"2020-01-07T15:04:52+00:00","2023-12-12T06:02:51+00:00","829a65b8cbb6686a564b9631807de81f5e662e6d","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/renderer/index.ts",2,1,0,1,0,0,0,"2020-01-07T15:04:52+00:00","2022-07-07T09:47:37+00:00","829a65b8cbb6686a564b9631807de81f5e662e6d","b6bb74d08d7650ed87b9a631436001df74b5869f"
"src/renderer/renderElement.ts",188,0,186,0,2,0,0,"2020-01-07T15:04:52+00:00","2023-12-12T06:02:51+00:00","829a65b8cbb6686a564b9631807de81f5e662e6d","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/renderer/renderScene.ts",161,0,159,0,2,0,0,"2020-01-07T15:04:52+00:00","2023-12-12T06:02:51+00:00","829a65b8cbb6686a564b9631807de81f5e662e6d","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/renderer/roundRect.ts",6,0,4,0,2,0,0,"2020-01-07T19:49:39+00:00","2023-12-12T06:02:51+00:00","4b7eb2f04ab6b6032125f4a761ad01ee79d5111f","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
".github/FUNDING.yml",1,1,0,0,0,0,0,"2020-01-08T21:04:13+00:00","2020-01-08T21:04:13+00:00","556843d9a26f8dac69cfc257d57626aed58ce062","556843d9a26f8dac69cfc257d57626aed58ce062"
"src/components/Panel.tsx",2,1,0,1,0,0,0,"2020-01-08T21:06:36+00:00","2020-01-15T15:42:02+00:00","36ce6a26e6812625c67a39b178e683ba3d95cd7c","79aee53ff6750de710b0840081d060361a4fb993"
"src/keys.ts",51,1,49,0,1,0,0,"2020-01-08T22:00:59+00:00","2023-12-12T06:02:51+00:00","299e7e909974fd5ef894f3f2d57ac89a2ca141f6","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"CONTRIBUTING.md",10,1,8,0,1,0,0,"2020-01-09T11:06:24+00:00","2023-02-26T19:48:47+00:00","a73e4e28aad90a34a94ef74c7f1a0e4fa57a339b","1d5e865da1353ff4ee9883bcf421357ff833ad16"
"src/components/panels/panelExport.scss",2,1,0,1,0,0,0,"2020-01-09T16:37:08+00:00","2020-01-15T15:42:02+00:00","deee57314d72ce468ee89bcf90d8f6bc82a53df1","79aee53ff6750de710b0840081d060361a4fb993"
"src/global.d.ts",54,1,52,0,1,0,0,"2020-01-09T16:37:08+00:00","2023-12-12T06:02:51+00:00","deee57314d72ce468ee89bcf90d8f6bc82a53df1","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/SidePanel.tsx",4,1,2,1,0,0,0,"2020-01-10T14:00:19+00:00","2020-01-15T15:42:02+00:00","f2346275ef414007f5db35322b7dc1b6b2363f6b","79aee53ff6750de710b0840081d060361a4fb993"
"src/element/textElement.ts",110,1,108,0,1,0,0,"2020-01-10T14:00:19+00:00","2023-12-12T06:02:51+00:00","f2346275ef414007f5db35322b7dc1b6b2363f6b","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionCanvas.tsx",94,1,92,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionDeleteSelected.tsx",45,1,43,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionExport.tsx",97,1,95,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionProperties.tsx",100,1,98,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionSelectAll.ts",27,1,25,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionStyles.ts",46,1,44,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/actionZindex.tsx",29,1,27,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/index.ts",44,1,42,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/manager.tsx",63,1,61,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/actions/types.ts",114,1,112,0,1,0,0,"2020-01-11T22:22:03+00:00","2023-12-12T06:02:51+00:00","f465121f9b608cdf7577516b234c393f32b38389","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/ColorPicker.css",13,1,11,0,1,0,0,"2020-01-12T03:10:41+00:00","2020-04-02T16:21:19+00:00","8785bef523a253eb289e20ab94aad4db3a5c940d","663526129a7b61622eff881f9c61ece4edc19e14"
"src/appState.ts",145,1,143,0,1,0,0,"2020-01-12T04:34:21+00:00","2023-12-12T06:02:51+00:00","d45f48e60ffa2d38c33796d78a1f64cfe2a1e710","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/EditableText.css",3,1,1,0,1,0,0,"2020-01-15T15:42:02+00:00","2020-01-29T00:25:47+00:00","79aee53ff6750de710b0840081d060361a4fb993","ba4fc0f1b351386cc30b7e3f1fa6ebcb773572b5"
"src/components/ExportDialog.css",8,1,6,0,1,0,0,"2020-01-15T15:42:02+00:00","2020-03-13T19:32:47+00:00","79aee53ff6750de710b0840081d060361a4fb993","668f8ec4a6c875e36f2b46934e5bba35da05fc85"
"src/components/ExportDialog.tsx",62,1,60,0,1,0,0,"2020-01-15T15:42:02+00:00","2021-05-25T19:37:14+00:00","79aee53ff6750de710b0840081d060361a4fb993","790c9fd02e8c2ddbdc99366e6887dc8100a0fbf5"
"src/components/FixedSideContainer.css",6,1,4,1,0,0,0,"2020-01-15T15:42:02+00:00","2020-09-25T21:18:45+00:00","79aee53ff6750de710b0840081d060361a4fb993","a61b212220b1e7ce05b39bf27755ddd5c9be2f6b"
"src/components/FixedSideContainer.tsx",8,1,6,0,1,0,0,"2020-01-15T15:42:02+00:00","2023-12-12T06:02:51+00:00","79aee53ff6750de710b0840081d060361a4fb993","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/Island.css",5,1,3,0,1,0,0,"2020-01-15T15:42:02+00:00","2020-04-25T13:13:02+00:00","79aee53ff6750de710b0840081d060361a4fb993","1866074c078d0eddd001de1f1a04a6f19adf69e0"
"src/components/Island.tsx",8,1,6,0,1,0,0,"2020-01-15T15:42:02+00:00","2023-12-12T06:02:51+00:00","79aee53ff6750de710b0840081d060361a4fb993","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/Modal.css",4,1,2,0,1,0,0,"2020-01-15T15:42:02+00:00","2020-03-13T19:32:47+00:00","79aee53ff6750de710b0840081d060361a4fb993","668f8ec4a6c875e36f2b46934e5bba35da05fc85"
"src/components/Modal.tsx",31,1,29,0,1,0,0,"2020-01-15T15:42:02+00:00","2023-12-12T06:02:51+00:00","79aee53ff6750de710b0840081d060361a4fb993","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/Popover.css",2,1,0,1,0,0,0,"2020-01-15T15:42:02+00:00","2020-09-25T21:18:45+00:00","79aee53ff6750de710b0840081d060361a4fb993","a61b212220b1e7ce05b39bf27755ddd5c9be2f6b"
"src/components/Stack.css",2,1,0,1,0,0,0,"2020-01-15T15:42:02+00:00","2020-09-25T21:18:45+00:00","79aee53ff6750de710b0840081d060361a4fb993","a61b212220b1e7ce05b39bf27755ddd5c9be2f6b"
"src/components/Stack.tsx",14,1,12,0,1,0,0,"2020-01-15T15:42:02+00:00","2023-12-12T06:02:51+00:00","79aee53ff6750de710b0840081d060361a4fb993","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/ToolIcon.scss",54,1,52,0,1,0,0,"2020-01-15T15:42:02+00:00","2023-12-12T06:02:51+00:00","79aee53ff6750de710b0840081d060361a4fb993","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/components/ToolIcon.tsx",5,1,3,1,0,0,0,"2020-01-15T15:42:02+00:00","2020-01-25T17:52:03+00:00","79aee53ff6750de710b0840081d060361a4fb993","69061e20acccdeabc01df056ef316625c6c8f19a"
"src/components/icons.tsx",77,1,75,0,1,0,0,"2020-01-15T15:42:02+00:00","2023-12-12T06:02:51+00:00","79aee53ff6750de710b0840081d060361a4fb993","d6cd8b78f11742e9107dd4cd9cee564120ae599b"
"src/theme.css",5,1,3,1,0,0,0,"2020-01-15T15:42:02+00:00","2020-04-10T22:09:29+00:00","79aee53ff6750de710b0840081d060361a4fb993","f7e3ee2064cb63aecbd06981711f90f52081d176"
"public/og-image.png",6,1,4,1,0,0,0,"2020-01-16T20:32:40+00:00","2023-09-11T15:47:41+00:00","e5e0e37f23ab4ec6126431161e760e1c3c3456ec","530249037255868350dc5365b252ccddfa93e04d"
